plato_id,nombre_plato,categoria_plato,precio,popularidad,rating,restaurante_id,nombre_restaurante,categoria_rest,latitud,longitud,year,month,day,weekday,es_favorito,lunes_apertura_min,lunes_cierre_min,martes_apertura_min,martes_cierre_min,miércoles_apertura_min,miércoles_cierre_min,jueves_apertura_min,jueves_cierre_min,viernes_apertura_min,viernes_cierre_min,sábado_apertura_min,sábado_cierre_min,domingo_apertura_min,domingo_cierre_min,telefono
complementary_plate_saludable_14,Sushi Saludable,Saludable,34500,61,3.7,rest_saludable_7,Vida Sana,Saludable,5.6523248,-73.5013262,2024,6,16,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,426,1332,451,1306,
complementary_plate_saludable_15,Ensalada César,Saludable,37000,66,4.2,rest_saludable_18,Vida Sana,Saludable,5.6453362,-73.5310283,2025,9,26,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,459,1368,460,1426,
complementary_plate_saludable_16,Wrap de Vegetales,Saludable,22000,60,4.9,rest_saludable_11,Vida Sana,Saludable,5.6548584,-73.5134781,2024,6,14,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,674,1434,770,1353,
complementary_plate_saludable_17,Carpaccio de Atún,Saludable,45000,61,3.7,rest_saludable_15,Green & Co,Saludable,5.6521469,-73.5103241,2024,10,7,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,693,1356,676,1403,
complementary_plate_saludable_18,Ensalada César del Chef,Saludable,24500,48,3.4,rest_saludable_1,Organic Bowl,Saludable,5.6274628,-73.506063,2024,10,25,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,477,1354,448,1368,3511670681
complementary_plate_saludable_19,Bowl de Quinoa,Saludable,22000,65,4.3,rest_saludable_3,Healthy Bites,Saludable,5.6557024,-73.5230948,2025,11,23,6,0,600,120,600,120,600,120,600,120,600,120,648,141,594,177,
complementary_plate_saludable_20,Plato Orgánico,Saludable,35000,73,4.9,rest_saludable_20,Organic Bowl,Saludable,5.6415737,-73.5278828,2025,1,12,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,668,1366,695,1429,3748289924
complementary_plate_saludable_21,Buddha Bowl,Saludable,50000,55,4.9,rest_saludable_15,Vida Sana,Saludable,5.6522976,-73.5269882,2024,11,23,5,0,600,120,600,120,600,120,600,120,600,120,604,167,595,102,
complementary_plate_saludable_22,Buddha Bowl,Saludable,50000,31,3.5,rest_saludable_9,Healthy Bites,Saludable,5.6558437,-73.5114951,2025,3,23,6,0,600,120,600,120,600,120,600,120,600,120,583,148,591,143,
complementary_plate_saludable_23,Bowl de Quinoa,Saludable,40500,56,4.1,rest_saludable_5,Green & Co,Saludable,5.6327201,-73.5073288,2025,1,21,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,747,1410,668,1361,3230418819
complementary_plate_saludable_24,Plato Orgánico de la Casa,Saludable,44500,67,4.3,rest_saludable_20,Green & Co,Saludable,5.6244021,-73.5327354,2025,4,18,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,445,1365,412,1395,3414223382
complementary_plate_saludable_25,Wrap de Vegetales,Saludable,40500,48,3.7,rest_saludable_12,Vida Sana,Saludable,5.6291174,-73.5251624,2025,10,19,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,373,1423,424,1377,3696516947
complementary_plate_saludable_26,Ensalada Gourmet del Chef,Saludable,46500,53,3.8,rest_saludable_9,Green & Co,Saludable,5.6370843,-73.5039224,2024,5,24,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,517,1325,493,1318,3291150833
complementary_plate_saludable_27,Bowl Poké,Saludable,42500,59,3.8,rest_saludable_19,Vida Sana,Saludable,5.6527206,-73.5077323,2025,9,13,5,1,720,1380,720,1380,720,1380,720,1380,720,1380,694,1439,757,1389,
complementary_plate_saludable_28,Buddha Bowl,Saludable,42500,54,3.4,rest_saludable_15,Healthy Bites,Saludable,5.6544292,-73.5006057,2024,12,4,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,438,1371,423,1301,
complementary_plate_saludable_29,Sushi Saludable,Saludable,21000,67,4.8,rest_saludable_6,Green & Co,Saludable,5.6202781,-73.5098301,2025,8,31,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,707,1389,752,1391,3491401692
complementary_plate_saludable_30,Plato Vegano,Saludable,42000,66,3.7,rest_saludable_7,Healthy Bites,Saludable,5.6404299,-73.5242722,2025,5,3,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,454,1346,504,1344,3122802311
complementary_plate_saludable_31,Plato Orgánico,Saludable,41000,64,4.9,rest_saludable_8,Organic Bowl,Saludable,5.6366964,-73.5163745,2025,12,22,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,415,1364,396,1436,3899447592
complementary_plate_saludable_32,Wrap de Vegetales Clásico,Saludable,37000,63,4.2,rest_saludable_1,Organic Bowl,Saludable,5.6288843,-73.5135594,2025,10,7,1,1,480,1320,480,1320,480,1320,480,1320,480,1320,420,1316,458,1317,3296257135
complementary_plate_saludable_33,Buddha Bowl,Saludable,41500,58,4.4,rest_saludable_13,Organic Bowl,Saludable,5.6247946,-73.5368618,2025,11,25,1,0,600,120,600,120,600,120,600,120,600,120,562,106,588,158,3450317714
complementary_plate_saludable_34,Bowl Poké,Saludable,39500,63,4.0,rest_saludable_14,Healthy Bites,Saludable,5.6335046,-73.5182201,2024,2,11,6,0,600,120,600,120,600,120,600,120,600,120,542,148,657,99,3502878575
complementary_plate_saludable_35,Sushi Saludable,Saludable,32500,64,4.7,rest_saludable_14,Organic Bowl,Saludable,5.6577164,-73.5116272,2025,11,8,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,471,1292,461,1311,
complementary_plate_saludable_36,Bowl de Quinoa,Saludable,37500,56,4.6,rest_saludable_8,Organic Bowl,Saludable,5.6329281,-73.5333071,2025,2,24,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,715,1425,711,1417,3240916269
complementary_plate_saludable_37,Carpaccio de Atún,Saludable,38500,52,4.1,rest_saludable_5,Organic Bowl,Saludable,5.6407516,-73.5087747,2025,2,12,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,669,1415,741,1364,3989383835
complementary_plate_saludable_38,Sushi Saludable,Saludable,27000,58,4.3,rest_saludable_16,Green & Co,Saludable,5.6481208,-73.5166491,2025,8,9,5,1,480,1320,480,1320,480,1320,480,1320,480,1320,438,1322,445,1312,
complementary_plate_saludable_39,Sushi Saludable,Saludable,27000,69,4.5,rest_saludable_15,Organic Bowl,Saludable,5.6345452,-73.5019111,2025,9,5,4,0,600,120,600,120,600,120,600,120,600,120,627,162,622,171,3405622520
complementary_plate_saludable_40,Sushi Saludable,Saludable,37000,58,4.3,rest_saludable_15,Green & Co,Saludable,5.6588713,-73.5383031,2025,3,26,2,1,600,120,600,120,600,120,600,120,600,120,596,170,578,125,
complementary_plate_saludable_41,Bowl de Quinoa,Saludable,30000,57,4.4,rest_saludable_20,Green & Co,Saludable,5.6584979,-73.529387,2024,5,18,5,1,480,1320,480,1320,480,1320,480,1320,480,1320,427,1337,526,1326,
complementary_plate_saludable_42,Plato Vegano del Chef,Saludable,31500,61,4.6,rest_saludable_20,Vida Sana,Saludable,5.6300713,-73.5159378,2025,3,14,4,1,600,120,600,120,600,120,600,120,600,120,614,160,641,95,3294312057
complementary_plate_saludable_43,Buddha Bowl,Saludable,50000,46,3.7,rest_saludable_8,Vida Sana,Saludable,5.6398899,-73.5281376,2025,12,28,6,1,720,1380,720,1380,720,1380,720,1380,720,1380,667,1407,673,1393,3919413262
complementary_plate_saludable_44,Bowl Poké,Saludable,44000,48,3.7,rest_saludable_14,Organic Bowl,Saludable,5.6320351,-73.511423,2025,1,6,0,0,600,120,600,120,600,120,600,120,600,120,607,156,618,110,3656183522
complementary_plate_saludable_45,Bowl de Quinoa,Saludable,50000,44,4.5,rest_saludable_9,Healthy Bites,Saludable,5.6313936,-73.5096398,2025,4,22,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,521,1370,502,1332,3129723044
complementary_plate_saludable_46,Bowl Poké,Saludable,24500,63,3.9,rest_saludable_20,Healthy Bites,Saludable,5.6214755,-73.5358994,2025,9,27,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,370,1424,444,1368,3784669634
complementary_plate_saludable_47,Wrap de Vegetales,Saludable,32500,57,4.0,rest_saludable_14,Green & Co,Saludable,5.6443826,-73.5194458,2024,4,16,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,431,1398,442,1392,
complementary_plate_saludable_48,Bowl Poké de la Casa,Saludable,50000,44,4.5,rest_saludable_5,Vida Sana,Saludable,5.6401072,-73.5196444,2025,6,20,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,466,1329,443,1317,3361471511
complementary_plate_saludable_49,Buddha Bowl Especial,Saludable,50000,62,4.9,rest_saludable_5,Organic Bowl,Saludable,5.6220592,-73.5252288,2024,5,15,2,1,480,1320,480,1320,480,1320,480,1320,480,1320,457,1302,484,1359,3429624858
complementary_plate_saludable_50,Sushi Saludable Premium,Saludable,34000,69,4.6,rest_saludable_14,Healthy Bites,Saludable,5.6311459,-73.502683,2025,12,24,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,680,1373,766,1438,3468619559
complementary_plate_saludable_51,Smoothie Bowl,Saludable,39500,50,4.0,rest_saludable_7,Organic Bowl,Saludable,5.6563306,-73.5068997,2024,10,14,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,716,1428,696,1407,
complementary_plate_saludable_52,Carpaccio de Atún,Saludable,21000,68,5.0,rest_saludable_20,Vida Sana,Saludable,5.6295825,-73.5121116,2025,7,17,3,0,600,120,600,120,600,120,600,120,600,120,599,126,639,138,3453007804
complementary_plate_saludable_53,Carpaccio de Atún del Chef,Saludable,40500,61,4.9,rest_saludable_3,Green & Co,Saludable,5.6257958,-73.5114269,2025,4,21,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,366,1432,421,1397,3931583201
complementary_plate_saludable_54,Bowl de Quinoa Premium,Saludable,32500,72,4.5,rest_saludable_1,Healthy Bites,Saludable,5.6395781,-73.5215314,2025,2,14,4,1,420,1380,420,1380,420,1380,420,1380,420,1380,417,1415,378,1405,3202676444
complementary_plate_saludable_55,Ensalada Gourmet Clásico,Saludable,30500,70,4.2,rest_saludable_11,Vida Sana,Saludable,5.659426,-73.5031602,2026,1,9,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,470,1354,467,1320,
complementary_plate_saludable_56,Salmón a la Plancha de la Casa,Saludable,48000,59,3.9,rest_saludable_16,Vida Sana,Saludable,5.6296822,-73.5122162,2024,2,15,3,1,420,1380,420,1380,420,1380,420,1380,420,1380,461,1368,377,1354,3540674839
complementary_plate_saludable_57,Smoothie Bowl del Chef,Saludable,26000,74,4.5,rest_saludable_10,Healthy Bites,Saludable,5.6468854,-73.5108408,2025,10,16,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,535,1300,422,1322,
complementary_plate_saludable_58,Plato Orgánico de la Casa,Saludable,36000,65,4.8,rest_saludable_16,Green & Co,Saludable,5.6504648,-73.5055324,2025,10,16,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,375,1356,390,1403,
complementary_plate_saludable_59,Ensalada César,Saludable,35000,70,4.2,rest_saludable_14,Vida Sana,Saludable,5.6295055,-73.5290371,2024,7,2,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,751,1368,697,1404,3751095874
complementary_plate_saludable_60,Carpaccio de Atún,Saludable,23000,74,4.9,rest_saludable_16,Green & Co,Saludable,5.6491287,-73.5077172,2025,1,3,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,487,1336,428,1357,
complementary_plate_saludable_61,Bowl Poké Clásico,Saludable,32500,61,5.0,rest_saludable_4,Vida Sana,Saludable,5.6347113,-73.5321904,2024,4,5,4,0,600,120,600,120,600,120,600,120,600,120,587,122,635,92,3640663736
complementary_plate_saludable_62,Plato Orgánico,Saludable,50000,40,4.2,rest_saludable_16,Healthy Bites,Saludable,5.6452922,-73.5261863,2024,2,25,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,665,1395,729,1393,
complementary_plate_saludable_63,Smoothie Bowl,Saludable,33500,64,4.5,rest_saludable_11,Vida Sana,Saludable,5.6453412,-73.5265756,2025,12,26,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,668,1408,664,1387,
complementary_plate_saludable_64,Ensalada César Premium,Saludable,50000,28,3.1,rest_saludable_2,Organic Bowl,Saludable,5.641431,-73.500859,2025,2,6,3,0,600,120,600,120,600,120,600,120,600,120,644,159,600,122,3239468023
complementary_plate_saludable_65,Buddha Bowl,Saludable,30000,54,4.4,rest_saludable_6,Healthy Bites,Saludable,5.6236116,-73.5057385,2025,2,24,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,375,1397,415,1401,3271924083
complementary_plate_saludable_66,Buddha Bowl,Saludable,50000,54,4.4,rest_saludable_6,Healthy Bites,Saludable,5.6534121,-73.5119532,2024,5,31,4,0,600,120,600,120,600,120,600,120,600,120,587,156,574,100,
complementary_plate_saludable_67,Salmón a la Plancha,Saludable,28500,62,3.7,rest_saludable_15,Healthy Bites,Saludable,5.6328312,-73.5109177,2025,8,20,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,373,1360,401,1434,3877431916
complementary_plate_saludable_68,Salmón a la Plancha,Saludable,43000,69,4.4,rest_saludable_13,Green & Co,Saludable,5.6274607,-73.5175171,2025,11,22,5,0,600,120,600,120,600,120,600,120,600,120,545,135,618,145,3261366596
complementary_plate_saludable_69,Plato Orgánico Especial,Saludable,46000,65,4.1,rest_saludable_8,Vida Sana,Saludable,5.621631,-73.5021164,2025,11,30,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,663,1368,768,1427,3709129310
complementary_plate_saludable_70,Wrap de Vegetales,Saludable,30500,68,4.7,rest_saludable_15,Organic Bowl,Saludable,5.6436357,-73.5201496,2025,1,22,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,409,1422,364,1427,3649183741
complementary_plate_saludable_71,Plato Orgánico,Saludable,29000,69,4.8,rest_saludable_6,Green & Co,Saludable,5.6471026,-73.5247793,2026,1,11,6,1,720,1380,720,1380,720,1380,720,1380,720,1380,727,1396,710,1390,
complementary_plate_saludable_72,Salmón a la Plancha Premium,Saludable,31500,66,4.3,rest_saludable_16,Organic Bowl,Saludable,5.6206635,-73.5334786,2024,2,27,1,0,600,120,600,120,600,120,600,120,600,120,656,161,555,123,3166772797
complementary_plate_saludable_73,Buddha Bowl,Saludable,50000,31,2.8,rest_saludable_11,Green & Co,Saludable,5.6404837,-73.5085518,2024,3,10,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,437,1299,477,1312,3237532072
complementary_plate_saludable_74,Wrap de Vegetales Premium,Saludable,29000,60,4.0,rest_saludable_8,Organic Bowl,Saludable,5.6290598,-73.5106222,2024,9,4,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,490,1359,457,1328,3100049976
complementary_plate_saludable_75,Ensalada César,Saludable,38500,59,4.5,rest_saludable_18,Organic Bowl,Saludable,5.6458069,-73.5246258,2024,10,16,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,761,1367,690,1413,
complementary_plate_saludable_76,Carpaccio de Atún,Saludable,37000,52,3.7,rest_saludable_3,Healthy Bites,Saludable,5.6269747,-73.5389923,2024,6,28,4,0,480,1320,480,1320,480,1320,480,1320,480,1320,428,1329,470,1351,3815394808
complementary_plate_saludable_77,Plato Orgánico,Saludable,50000,46,4.2,rest_saludable_19,Vida Sana,Saludable,5.6476375,-73.5064401,2024,7,22,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,442,1359,417,1409,
complementary_plate_saludable_78,Bowl de Quinoa,Saludable,46000,48,3.7,rest_saludable_6,Organic Bowl,Saludable,5.6354694,-73.5395433,2025,8,22,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,715,1414,776,1357,3196680501
complementary_plate_saludable_79,Bowl de Quinoa,Saludable,20000,59,3.6,rest_saludable_10,Organic Bowl,Saludable,5.6574692,-73.511852,2025,10,1,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,704,1416,774,1386,
complementary_plate_saludable_80,Plato Orgánico,Saludable,31500,56,4.3,rest_saludable_2,Organic Bowl,Saludable,5.6255008,-73.5011897,2024,7,9,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,735,1424,679,1371,3334653028
complementary_plate_saludable_81,Salmón a la Plancha,Saludable,32500,61,4.8,rest_saludable_1,Healthy Bites,Saludable,5.6336427,-73.5224935,2024,5,15,2,1,480,1320,480,1320,480,1320,480,1320,480,1320,425,1372,518,1363,3961399719
complementary_plate_saludable_82,Plato Orgánico,Saludable,26500,74,5.0,rest_saludable_2,Healthy Bites,Saludable,5.6245389,-73.5306011,2025,11,24,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,442,1388,421,1381,3974362470
complementary_plate_saludable_83,Bowl Poké,Saludable,20500,65,4.1,rest_saludable_12,Organic Bowl,Saludable,5.6569877,-73.5118052,2025,3,17,0,1,600,120,600,120,600,120,600,120,600,120,593,151,599,116,
complementary_plate_saludable_84,Bowl de Quinoa,Saludable,35000,61,3.9,rest_saludable_9,Healthy Bites,Saludable,5.6550936,-73.5073149,2025,10,4,5,1,720,1380,720,1380,720,1380,720,1380,720,1380,757,1397,725,1421,
complementary_plate_saludable_85,Ensalada Gourmet de la Casa,Saludable,20000,57,4.0,rest_saludable_11,Vida Sana,Saludable,5.6303177,-73.5181428,2025,8,27,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,678,1362,666,1387,3331681340
complementary_plate_saludable_86,Plato Vegano,Saludable,29000,66,5.0,rest_saludable_1,Organic Bowl,Saludable,5.6463994,-73.5013186,2024,9,15,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,757,1370,723,1415,
complementary_plate_saludable_87,Sushi Saludable,Saludable,47000,65,3.9,rest_saludable_16,Green & Co,Saludable,5.6526889,-73.5379333,2025,4,24,3,1,600,120,600,120,600,120,600,120,600,120,604,148,570,117,
complementary_plate_saludable_88,Ensalada Gourmet,Saludable,23500,66,4.1,rest_saludable_13,Organic Bowl,Saludable,5.642208,-73.5198082,2025,1,28,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,428,1351,468,1363,3106330034
complementary_plate_saludable_89,Smoothie Bowl,Saludable,41500,72,4.7,rest_saludable_13,Organic Bowl,Saludable,5.641186,-73.5112618,2025,11,23,6,1,480,1320,480,1320,480,1320,480,1320,480,1320,471,1296,492,1361,3322912853
complementary_plate_saludable_90,Bowl de Quinoa,Saludable,22000,60,4.2,rest_saludable_12,Green & Co,Saludable,5.6296741,-73.5054944,2024,12,30,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,465,1429,447,1428,3920848579
complementary_plate_saludable_91,Carpaccio de Atún,Saludable,40000,59,4.3,rest_saludable_2,Green & Co,Saludable,5.6237241,-73.5328298,2025,12,22,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,456,1368,385,1427,3358061131
complementary_plate_saludable_92,Wrap de Vegetales,Saludable,40000,68,4.1,rest_saludable_20,Vida Sana,Saludable,5.6558886,-73.5079999,2025,3,8,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,462,1410,426,1408,
complementary_plate_saludable_93,Sushi Saludable,Saludable,50000,29,2.8,rest_saludable_19,Healthy Bites,Saludable,5.6560167,-73.5178917,2024,2,12,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,710,1428,754,1388,
complementary_plate_saludable_94,Plato Orgánico,Saludable,30500,51,4.0,rest_saludable_10,Healthy Bites,Saludable,5.6453241,-73.5241379,2024,6,19,2,0,600,120,600,120,600,120,600,120,600,120,644,92,587,132,
complementary_plate_saludable_95,Sushi Saludable,Saludable,20000,52,3.6,rest_saludable_16,Green & Co,Saludable,5.6335612,-73.5347314,2024,6,19,2,0,600,120,600,120,600,120,600,120,600,120,573,173,640,164,3522733764
complementary_plate_saludable_96,Sushi Saludable Especial,Saludable,29000,74,4.7,rest_saludable_15,Vida Sana,Saludable,5.6339684,-73.5053882,2026,1,18,6,0,600,120,600,120,600,120,600,120,600,120,558,177,571,94,3138950796
complementary_plate_saludable_97,Ensalada Gourmet,Saludable,33000,59,4.7,rest_saludable_5,Healthy Bites,Saludable,5.6490382,-73.5337091,2025,12,5,4,0,600,120,600,120,600,120,600,120,600,120,559,142,628,116,
complementary_plate_saludable_98,Bowl Poké de la Casa,Saludable,36000,59,4.7,rest_saludable_12,Organic Bowl,Saludable,5.6558844,-73.5276085,2024,7,27,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,444,1411,427,1398,
complementary_plate_saludable_99,Salmón a la Plancha,Saludable,34500,64,3.9,rest_saludable_7,Organic Bowl,Saludable,5.6554835,-73.5283982,2025,4,17,3,1,600,120,600,120,600,120,600,120,600,120,564,121,575,161,
complementary_plate_saludable_100,Salmón a la Plancha,Saludable,30500,65,4.9,rest_saludable_12,Healthy Bites,Saludable,5.651195,-73.5051434,2024,12,29,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,421,1394,431,1385,
complementary_plate_saludable_101,Bowl Poké Clásico,Saludable,35000,68,4.1,rest_saludable_7,Healthy Bites,Saludable,5.6456813,-73.5130919,2025,7,2,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,365,1386,451,1360,
complementary_plate_saludable_102,Smoothie Bowl,Saludable,34500,69,4.3,rest_saludable_8,Vida Sana,Saludable,5.6233656,-73.5081327,2024,4,24,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,377,1363,438,1425,3392172644
complementary_plate_saludable_103,Bowl de Quinoa,Saludable,41500,50,3.4,rest_saludable_18,Vida Sana,Saludable,5.6264651,-73.5299813,2026,2,1,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,472,1332,511,1350,3112084335
complementary_plate_saludable_104,Smoothie Bowl Clásico,Saludable,50000,40,3.9,rest_saludable_2,Organic Bowl,Saludable,5.6559422,-73.515005,2025,4,20,6,0,600,120,600,120,600,120,600,120,600,120,623,150,601,173,
